Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cameroon,CMR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2.00226593,1.977189338,1.952112746,1.927036154,1.901959562,1.87688297,1.851806378,1.826729786,1.801653194,1.776576602,1.75150001,1.8943799968,2.0372599836,2.1801399704,2.3230199572,2.465899944,2.475357089428571,2.4848142348571427,2.4942713802857144,2.5037285257142856,2.513185671142857,2.5226428165714285,2.532099962,2.5415571074285714,2.5510142528571427,2.5604713982857144,2.569928543714286,2.5793856891428573,2.5888428345714285,2.59829998,2.553299904,2.48746866,2.4216374160000003,2.3558061720000003,2.2899749280000004,2.224143684,2.15831244,2.092481196,2.026649952,1.960818708,1.894987464,1.82915622,1.763324976,1.697493732,1.631662488,1.565831244,1.5,1.45,1.4,1.35,1.3,1.251692889914437,1.2051808389710423,1.1603971440008998,1.1172775804791888,1.075760310420466,1.035785793696496,0.9972967026494509,0.9602378398780231,0.9245560590785532,0.8902001888276442,0.8571209591969626,0.825270931094985
Canada,CAN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,6.199999809,6.2799998281,6.3599998472,6.4399998663,6.5199998854,6.599999904500001,6.6799999236000005,6.7599999427,6.8399999618,6.9199999809,7.0,6.983333349166667,6.966666698333333,6.9500000475,6.933333396666667,6.916666745833334,6.900000095,6.900000095,6.900000095,6.800000191,6.800000191,6.900000095,6.800000191,6.800000191,6.800000191,6.800000191,6.699999809,6.599999905,6.5,6.300000191,6.0,5.800000191,5.5,5.400000095,5.2000000475,5.0,4.599999905,4.400000095,4.199999809,3.900000095,3.77,3.69,3.64,3.5,3.44,3.1,3.02,2.96,2.85,2.8,2.78,2.8,2.79,2.72,2.67,2.62,2.6,2.53,2.55,2.52,2.4882794256796372,2.456958135024042,2.426031102038308
Cayman Islands,CYM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Central African Republic,CAF,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.231421113,1.2958389997,1.3602568864,1.4246747731,1.4890926597999998,1.5535105465,1.6179284332,1.6823463199,1.7467642066,1.8111820933,1.87559998,1.8438999769,1.8121999738,1.7804999707,1.7487999676,1.7170999645,1.6853999614,1.6536999583,1.6219999552,1.5902999521,1.558599949,1.490059954,1.421519959,1.352979964,1.284439969,1.215899974,1.147359979,1.078819984,1.010279989,0.941739994,0.873199999,0.8936249990625,0.914049999125,0.9344749991875,0.95489999925,0.9753249993125,0.995749999375,1.0161749994375,1.0365999995,1.0570249995625,1.077449999625,1.0978749996875,1.11829999975,1.1387249998125,1.159149999875,1.1795749999375,1.2,1.16,1.12,1.08,1.04,1.0,0.9730477675761404,0.9468219579849106,0.9213029925092875,0.8964718201223798,0.872309903265001,0.8487992040065682,0.8259221705789962,0.8036617242735324,0.7820012466907524,0.7609245673341953,0.7404159515383794
Chad,TCD,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,0.697454333,0.7587088940000001,0.819963455,0.881218016,0.942472577,1.003727138,1.064981699,1.12623626,1.187490821,1.248745382,1.309999943,1.2819094688571429,1.2538189947142857,1.2257285205714286,1.1976380464285714,1.1695475722857145,1.1414570981428571,1.113366624,1.0852761498571428,1.0571856757142857,1.0290952015714283,1.0010047274285714,0.9729142532857143,0.9448237791428572,0.916733305,0.8886428308571429,0.8605523567142858,0.8324618825714286,0.8043714084285715,0.7762809342857143,0.7481904601428572,0.720099986,0.6972357012857143,0.6743714165714286,0.6515071318571428,0.6286428471428571,0.6057785624285714,0.5829142777142857,0.560049993,0.5371857082857143,0.5143214235714286,0.4914571388571429,0.4685928541428572,0.4457285694285714,0.4228642847142857,0.4,0.38081988316330156,0.3625594585312766,0.34517462659407655,0.32862340242623117,0.31286581429170995,0.29786380711090044,0.2835811505563732,0.26998335155548164,0.25703757098848773,0.2447125443810368,0.23297850639945167,0.22180711896649924,0.2111714028240269,0.201045672377191,0.19140547366292318,0.18222752529282701,0.17348966222787987
Channel Islands,CHI,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,11.15384579,11.160961249,11.168076708,11.175192167,11.182307626,11.189423085,11.196538544,11.203654003,11.210769462,11.217884921,11.22500038,11.167620371000002,11.110240362,11.052860353,10.995480344,10.938100335,10.880720326,10.823340317,10.765960308,10.708580299,10.65120029,10.5951004,10.538988705266345,10.483174178295807,10.427655245286708,10.372430340772228,10.317497907576266,10.26285639676953,10.208504267625866,10.154439987578813,10.100662032178386,10.047168885048094,9.993959037842181,9.9410309902031,9.888383249719196,9.836014331882643,9.783922760047565,9.732107065388414,9.680565786858544,9.629297471149023,9.578300672647645,9.527573953398171,9.47711588305979,9.426925038866777,9.377000005588382,9.327339375488918,9.277941748288082,9.22880573112145,9.179929938501223,9.131312992277143,9.082953521597647,9.034850162871205,8.987001559727874,8.939406362981051,8.892063230589432,8.84497082761917,8.798127826206228,8.751532905518948,8.7051847517208,8.659082057933336,8.613223524199345,8.56760785744619,8.522233771449356
Chile,CHL,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,3.67429018,3.6845011709,3.6947121618,3.7049231527,3.7151341436,3.7253451345,3.7355561254,3.7457671163,3.7559781072,3.7661890981,3.776400089,3.7394000766,3.7024000642,3.6654000518,3.6284000394,3.591400027,3.5544000146,3.5174000022,3.4803999898,3.4433999774,3.406399965,3.380877759444444,3.355355553888889,3.329833348333333,3.304311142777778,3.278788937222222,3.253266731666667,3.227744526111111,3.202222320555556,3.176700115,3.158600092,3.1390666963333334,3.1195333006666663,3.099999905,2.9566666286666665,2.8133333523333333,2.670000076,2.682500057,2.695000038,2.7075000190000003,2.72,2.62,2.54,2.51,2.41,2.31,2.33,2.29,2.28,2.27,2.04,2.22,2.17,2.17,2.12,2.14,2.12,2.11,2.06,2.042364006836447,2.0248789982626345,2.0075436816750702,1.990356775536451
China,CHN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,,,,,,1.440000057,1.519999981,1.5,1.450000048,1.450000048,1.539999962,1.580000043,1.710000038,1.769999981,1.850000024,1.919999957,2.0,2.069999933,2.140000105,2.200000048,2.230000019,2.25,2.25999999,2.289999962,2.329999924,2.369999886,2.400000095,2.480000019,2.539999962,2.559999943,2.579999924,2.599999905,2.619999886,2.630000114,2.630000114,2.609999895,2.549999952,2.549999952,2.529999971,2.519999981,1.68,1.66,1.7,1.73,1.79,1.84,1.91,1.99,2.13,2.29,2.47,2.69,3.01,3.29,3.55,3.79,4.02,4.31,4.31,4.31,4.31,4.31,4.31
Colombia,COL,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2.575547218,2.5277225015,2.479897785,2.4320730685000003,2.384248352,2.3364236355,2.288598919,2.2407742025,2.1929494860000003,2.1451247695,2.097300053,2.0439800504,1.9906600478,1.9373400452,1.8840200426,1.83070004,1.7773800374,1.7240600348,1.6707400322,1.6174200296,1.564100027,1.52932224,1.494544453,1.459766666,1.424988879,1.390211092,1.355433305,1.320655518,1.2858777309999998,1.251099944,1.366700053,1.344466686,1.322233319,1.299999952,1.353333314,1.406666676,1.460000038,1.408571464571429,1.3571428911428571,1.3057143177142858,1.2542857442857145,1.202857170857143,1.1514285974285716,1.100000024,1.2,1.1,1.0,1.0,1.16,1.32,1.48,1.45,1.48,1.54,1.59,1.61,1.68,1.7,1.71,1.7518528385465966,1.7947300397215014,1.8386566751526072,1.8836584301045276
Comoros,COM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.124900103,2.761600018,2.726500016875,2.69140001575,2.656300014625,2.6212000135,2.586100012375,2.55100001125,2.515900010125,2.480800009,2.445700007875,2.41060000675,2.375500005625,2.3404000045,2.305300003375,2.27020000225,2.235100001125,2.2,2.1900000000000004,2.18,2.17,2.16,2.1421899703244303,2.124526791184529,2.1070092517412236,2.0896361511392736,2.0724062984249523,2.055318512464403,2.0383716218626717,2.021564464883406,2.0048958893692155,1.9883647526626906,1.9719699215280704,1.9557102720735582
"Congo, Dem. Rep.",COD,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,5.674036503,5.4389728548,5.2039092066,4.9688455584,4.7337819102,4.498718262,4.2636546138,4.028590965599999,3.7935273174,3.5584636692,3.323400021,3.3037800316,3.2841600422,3.2645400528,3.2449200634,3.225300074,3.0892833971666667,2.9532667203333336,2.8172500435,2.6812333666666666,2.545216689833333,2.409200013,2.2731833361666665,2.1371666593333334,2.0011499825000003,1.8651333056666668,1.7291166288333333,1.593099952,1.537666639,1.482233326,1.426800013,1.405013345466667,1.383226677933333,1.3614400104,1.3396533428666668,1.3178666753333337,1.2960800078,1.2742933402666667,1.2525066727333334,1.2307200052,1.2089333376666669,1.1871466701333335,1.1653600026000002,1.1435733350666668,1.1217866675333334,1.1,0.8,0.7511641576309674,0.7053094896368011,0.662254010815194,0.6218268452146559,0.5838675479724862,0.5482254685510138,0.5147591528449559,0.48333578178701453,0.4538306442236848,0.4261266419692543,0.40011382507368465,0.3756889554599732,0.352755097199186,0.33122123179707075,0.3110018969654225,0.2920168474445807
"Congo, Rep.",COG,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,3.757085085,3.8200965644,3.8831080438,3.9461195232,4.0091310026,4.072142482,4.1351539614,4.1981654408,4.2611769202,4.3241883996,4.387199879,4.335339880299999,4.2834798816,4.2316198829,4.1797598842,4.1278998855,4.076039886799999,4.0241798881,3.9723198894,3.9204598907,3.868599892,3.8167398933,3.7648798946,3.7130198959,3.6611598972,3.6092998985,3.5574398998,3.5055799011,3.4537199024,3.4018599037,3.349999905,3.2333332446666665,3.116666584333333,2.999999924,2.883333263666666,2.7666666033333334,2.649999943,2.533333282666667,2.416666622333333,2.299999962,2.183333301666667,2.0666666413333337,1.949999981,1.8333333206666669,1.7166666603333334,1.6,1.506123216514681,1.4177544645778302,1.3345705715112568,1.2562673261439814,1.1825583662839192,1.1131741314649266,1.047860877139307,0.9863797467105926,0.9285058980129336,0.8740276810425573,0.8227458639341775,0.7744729043516835,0.7290322636285151,0.6862577611494737,0.6459929666128806,0.6080906279505328,0.5724121328133054
Costa Rica,CRI,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,4.790777206,4.7056594845,4.620541762999999,4.5354240415,4.45030632,4.3651885985,4.280070877,4.1949531555,4.109835434,4.0247177125,3.939599991,3.8770799877,3.8145599844,3.7520399811,3.6895199778,3.6269999745,3.5644799712,3.5019599679,3.4394399646,3.3769199613,3.314399958,3.2329599622000003,3.1515199664,3.0700799706,2.9886399748,2.907199979,2.8257599832,2.7443199874,2.6628799916,2.5814399958,2.5,2.32347500325,2.1469500065,1.97042500975,1.793900013,1.779999971,1.75,1.710000038,1.679999948,1.664999974,1.65,1.61,1.57,1.54,1.5,1.35,1.32,1.3,1.25,1.24,1.24,1.23,1.2,1.18,1.17,1.16,1.15,1.14,1.11,1.1,1.0872285003928381,1.0746052836967817,1.0621286282798839
Cote d'Ivoire,CIV,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.348769546,1.3295025949,1.3102356438,1.2909686927,1.2717017416,1.2524347905,1.2331678394,1.2139008883,1.1946339372,1.1753669861,1.156100035,1.1388579264736842,1.1216158179473683,1.1043737094210526,1.0871316008947367,1.069889492368421,1.052647383842105,1.0354052753157894,1.0181631667894735,1.0009210582631578,0.983678949736842,0.9664368412105264,0.9491947326842104,0.9319526241578948,0.9147105156315788,0.8974684071052632,0.8802262985789473,0.8629841900526316,0.8457420815263158,0.828499973,0.81160003,0.785875028125,0.76015002625,0.734425024375,0.7087000225,0.682975020625,0.65725001875,0.631525016875,0.605800015,0.5800750131250001,0.55435001125,0.528625009375,0.5029000075000001,0.477175005625,0.45145000375,0.425725001875,0.4,0.3788304371861264,0.3587812503465791,0.33979314480744904,0.32180996400063666,0.30477852338303196,0.2886484531453401,0.27337204924537073,0.25890413232522763,0.24520191409515177,0.23222487078885334,0.21993462331608257,0.20829482375799394,0.19727104786961996,0.18683069327153348,0.17694288302960526,0.16757837433769746
Croatia,HRV,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,,,,,,,,,,,,,,,,,,,,,7.234799862,7.308100224,7.423500061,7.465199947,7.44659996,7.454299927,7.402599812,7.422500134,7.441699982,7.393000126,7.377799988,6.520100117,6.210100174,6.071199894,5.909500122,5.75,6.190000057,6.010000229,6.059999943,5.929999828,6.15,6.0,5.67,5.61,5.53,5.45,5.62,5.65,5.63,5.53,5.78,5.84,5.89,5.86,5.91,5.56,5.49,5.54,5.493183833239859,5.446763289849773,5.400735026586123,5.355095728457604,5.309842108486486
Cuba,CUB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,4.366499424,4.3930894852,4.419679546399999,4.4462696076,4.4728596688,4.49944973,4.5260397912,4.5526298524,4.5792199136,4.6058099748,4.632400036,4.67184002415,4.7112800123,4.75072000045,4.7901599886,4.82959997675,4.8690399649,4.90847995305,4.9479199412,4.98735992935,5.0267999175,5.06623990565,5.1056798938,5.14511988195,5.1845598701,5.22399985825,5.2634398464,5.30287983455,5.3423198227,5.38175981085,5.421199799,5.614133199333334,5.807066599666666,6.0,5.710000038,5.420000076,5.130000114,5.097142968428572,5.064285822857143,5.031428677285715,4.998571531714286,4.965714386142857,4.932857240571429,4.900000095,4.900000047500001,4.9,4.9,4.9,6.0,5.9,5.9,5.08,5.04,5.05,5.16,5.24,5.32,5.33,5.373122400749685,5.41659368357187,5.460416671099299,5.504594208801252,5.549129165168293
Curacao,CUW,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,4.523560047,4.6094140528,4.6952680586,4.7811220644,4.8669760702,4.952830076,5.0386840818,5.1245380876,5.2103920934,5.2962460992,5.382100105,5.4091900823,5.4362800596000005,5.4633700369,5.4904600142,5.5175499915,5.5446399688,5.5717299461000005,5.5988199234,5.6259099007,5.652999878,5.720099926,5.640887439249999,5.5616749525,5.48246246575,5.403249979,5.32403749225,5.2448250055,5.165612518750001,5.086400032,5.03490912,4.983418208,4.9319272960000005,4.880436384,4.828945472,4.77745456,4.725963648,4.674472735999999,4.622981824,4.571490912,4.52,4.4,4.4,4.3,4.2,3.83,3.8,3.8,3.78,3.76,3.57,3.51,3.46,3.41,3.42,3.42,3.43,3.4,3.3821014315358777,3.364297086234422,3.346586468078065,3.328969083660418,3.3114444421725238
Czechia,CZE,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,,,,,,,,,,,,,,,,,,,,,11.30000019,11.320000076,11.339999962,11.359999848,11.379999734,11.39999962,11.379999734,11.359999848,11.339999962,11.320000076,11.30000019,11.10000038,10.69999981,10.39999962,10.19999981,9.799999841666668,9.399999873333332,8.999999905,8.599999936666666,8.199999968333334,7.8,7.77,7.76,7.73,7.65,7.57,7.45,7.33,7.21,7.14,7.3,7.06,6.93,6.7,6.68,6.67,6.66,6.63,6.62,6.570147908712203,6.52067122996304,6.47156713669811,6.422832823152222
Denmark,DNK,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,,,,,,,,,,,8.100000381,8.25,8.399999619,8.300000191,8.5,8.5,8.600000381,8.399999619,8.5,8.199999809,8.100000381,7.800000191,7.699999809,7.400000095,7.099999905,7.0,6.900000095,6.199999809,6.0,5.800000191,5.599999905,5.400000095,5.099999905,5.0,5.0,4.900000095,4.699999809,4.599999905,4.5,4.300000191,4.29,4.22,4.29,4.13,3.97,3.86,3.79,3.69,3.57,3.49,3.5,3.13,3.1,3.07,2.69,2.53,2.6,2.61,2.43,2.6,2.534674745632949,2.470990794672867,2.40890690921108
Djibouti,DJI,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,7.831325531,7.6559329987,7.4805404664,7.3051479341,7.1297554018,6.954362869500001,6.7789703372000005,6.6035778049000005,6.4281852726,6.2527927403,6.077400208,5.853136561545455,5.628872915090909,5.404609268636364,5.180345622181818,4.9560819757272725,4.731818329272727,4.507554682818182,4.283291036363637,4.059027389909091,3.8347637434545456,3.610500097,3.491522311888889,3.372544526777778,3.253566741666667,3.134588956555556,3.0156111714444447,2.896633386333334,2.7776556012222224,2.658677816111111,2.539700031,2.4607300279000004,2.3817600248,2.3027900217,2.2238200186,2.1448500155000003,2.0658800124,1.9869100093,1.9079400062,1.8289700031,1.75,1.75,1.75,1.61,1.61,1.61,1.61,1.5625,1.515,1.4675,1.42,1.42,1.42,1.42,1.4,1.4,1.4,1.4,1.396713615023474,1.3934349445656724,1.3901639705173963,1.3869006748119561,1.3836450394250737
Dominica,DMA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,4.543946743,4.5339920521,4.5240373612,4.5140826703000005,4.504127979400001,4.494173288500001,4.4842185976,4.4742639067,4.4643092158,4.4543545249,4.444399834,4.3721798423000005,4.2999598506000005,4.227739858900001,4.155519867200001,4.0832998755,4.0110798838,3.9388598921,3.8666399004,3.7944199087,3.722199917,3.6499799253,3.5777599336000003,3.5055399419000004,3.4333199502000005,3.3610999585,3.2888799668,3.2166599751,3.1444399834,3.0722199917,3.0,2.8646333216666666,2.729266643333333,2.593899965,3.0969499825,3.6,2.650000095,2.93750007125,3.2250000475,3.51250002375,3.8,3.5,3.900000095,3.9,3.9,3.9,3.95,4.0,3.8,3.8,3.8,3.8,3.8,3.776350210970464,3.7528476094464915,3.7294912793877004,3.7062803104548023,3.6832137979741235,3.6602908429023437,3.6375105517914537,3.614872036753933,3.592374415428144,3.570016810943939
Dominican Republic,DOM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2.328690767,2.3597616908,2.3908326146,2.4219035384,2.4529744622,2.484045386,2.5151163098,2.5461872336,2.5772581574,2.6083290812,2.639400005,2.6118199822,2.5842399594,2.5566599366,2.5290799138,2.501499891,2.4601532298,2.4188065686,2.3774599074,2.3361132462,2.294766585,2.2534199238,2.2120732626,2.1707266014,2.1293799402,2.088033279,2.0466866178,2.0053399566,1.9639932954,1.9226466342,1.881299973,1.9208666486666663,1.9604333243333332,2.0,1.8333333333333333,1.6666666666666667,1.5,1.5857142721428572,1.6714285442857142,1.7571428164285714,1.8428570885714284,1.9285713607142856,2.014285632857143,2.099999905,2.0499999525,2.0,1.61,1.22,1.57,1.44,1.59,1.74,1.74,1.79,1.79,1.58,1.44,1.56,1.535597163054849,1.511576055885962,1.4879307071539238,1.4646552389280518,1.441743865225217
Ecuador,ECU,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.870691538,1.9185323955,1.966373253,2.0142141105,2.062054968,2.1098958255,2.157736683,2.2055775405,2.253418398,2.3012592555,2.349100113,2.3885400772,2.4279800414,2.4674200056,2.5068599698,2.546299934,2.418479943,2.290659952,2.162839961,2.03501997,1.907199979,1.8808899762,1.8545799734,1.8282699706,1.8019599678,1.775649965,1.7493399622,1.7230299594,1.6967199566,1.6704099538,1.644099951,1.6293999753333337,1.6146999996666669,1.600000024,1.5833333333333337,1.5666666426666669,1.549999952,1.5416666266666668,1.5333333013333337,1.524999976,1.5166666506666666,1.5083333253333333,1.5,1.7,1.65,1.6,1.55,1.5,1.5,1.6,1.59,1.62,1.5,1.51,1.55,1.57,1.39,1.361320622899525,1.333232977216943,1.3057248539677389,1.2787842960710458,1.2523995931522063,1.2265592764525706
"Egypt, Arab Rep.",EGY,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2.146979332,2.1503314019,2.1536834718,2.1570355417,2.1603876116,2.1637396815,2.1670917514,2.1704438213,2.1737958912,2.1771479611,2.180500031,2.1517200474,2.1229400638,2.0941600802,2.0653800966,2.036600113,2.034540081,2.032480049,2.030420017,2.0283599850000003,2.026299953,2.07220006,2.074900055,2.07760005,2.080300045,2.08300004,2.085700035,2.105200052,2.124700069,2.019900084,2.070899963,2.024199963,2.000400066,1.929299951,1.9861999356666664,2.0430999203333333,2.099999905,2.099999905,2.0999999366666664,2.099999968333333,2.1,2.1,2.1,2.17,2.17,2.2,2.2,2.1,2.08,1.73,1.73,1.6875,1.645,1.6025,1.56,1.56,1.43,1.43,1.3916580187933398,1.354344084805457,1.318030633443945,1.2826908391940777,1.2482985958022355
El Salvador,SLV,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2.183475494,2.1553679463,2.1272603986,2.0991528509,2.0710453032,2.0429377555,2.0148302078,1.9867226601,1.9586151124,1.9305075647,1.902400017,1.9189200164,1.9354400158,1.9519600152,1.9684800146,1.985000014,1.9507400112666664,1.9164800085333331,1.8822200058,1.8479600030666663,1.8137000003333328,1.7794399976,1.7451799948666666,1.7109199921333331,1.6766599894,1.6423999866666668,1.6081399839333337,1.5738799812000002,1.5396199784666669,1.5053599757333334,1.471099973,1.4807333153333333,1.4903666576666668,1.5,1.549999992,1.599999984,1.649999976,1.566666645333333,1.4833333146666663,1.399999984,1.316666653333333,1.2333333226666667,1.149999992,1.066666661333333,0.9833333306666668,0.9,0.9,0.7,0.8,1.1,1.0,1.03,1.07,1.07,1.35,1.02,1.06,1.2,1.2454727815950286,1.2926687080783816,1.3416530762760284,1.3924936573708604,1.4452607906659336
Equatorial Guinea,GNQ,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,4.996031761,4.917709197142857,4.839386633285715,4.761064069428572,4.682741505571428,4.604418941714286,4.526096377857143,4.4477738140000005,4.369451250142857,4.291128686285714,4.212806122428572,4.134483558571429,4.056160994714286,3.977838430857143,3.899515867,3.821193303142857,3.7428707392857135,3.664548175428572,3.586225611571429,3.5079030477142856,3.429580483857143,3.35125792,3.272935356142857,3.194612792285714,3.1162902284285714,3.0379676645714286,2.959645100714286,2.8813225368571427,2.802999973,2.671999975076923,2.540999977153846,2.4099999792307694,2.278999981307692,2.1479999833846155,2.0169999854615384,1.8859999875384617,1.7549999896153847,1.6239999916923078,1.4929999937692309,1.361999995846154,1.2309999979230772,1.1,1.375,1.65,1.9250000000000005,2.2,2.125,2.05,1.975,1.9,2.1,2.1364613286155825,2.1735557184142187,2.2112941609443992,2.2496878385957864,2.2887481279127004,2.3284866029651403,2.368915038778327,2.4100454148218,2.4518899185590826,2.494460949058995,2.5377711206696514,2.5818332667562562
Eritrea,ERI,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,1.1,1.0,0.8999999999999999,0.7999999999999999,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,EST,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,,,,,,,,,,,,,,,,,,,,,12.1850996,12.202959632,12.220819664,12.238679696,12.256539728,12.27439976,12.26519966,12.13650036,12.02670002,11.93080044,11.61060047,11.28919983,9.681699753,9.622300148,8.561300278,8.350000382,7.900000095,7.710000038,7.579999924,7.53000021,7.04,6.6,5.98,5.73,5.64,5.38,5.55,5.48,5.63,5.37,5.27,5.36,5.53,5.01,5.01,4.96,4.76,4.69,4.57,4.429375458646082,4.2930781080210485,4.160974795124548,4.0329364642384204
Eswatini,SWZ,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.944785237,2.0877767202,2.2307682034000003,2.3737596866,2.5167511698,2.6597426530000003,2.8027341362,2.9457256194,3.0887171026000004,3.2317085858000003,3.374700069,3.33929173375,3.3038833985,3.2684750632500004,3.2330667280000003,3.19765839275,3.1622500575,3.12684172225,3.0914333870000004,3.0560250517500003,3.0206167165,2.98520838125,2.949800046,2.9143917107500004,2.8789833755000003,2.84357504025,2.808166705,2.77275836975,2.7373500345000004,2.70194169925,2.666533364,2.63112502875,2.5957166935,2.56030835825,2.524900023,2.48949168775,2.4540833525,2.41867501725,2.383266682,2.34785834675,2.3124500115,2.27704167625,2.241633341,2.20622500575,2.1708166705,2.13540833525,2.1,2.1,2.1,2.1,2.1,2.1,2.094196464847999,2.088408968277074,2.0826374659631925,2.076881913704815,2.0711422674225575,2.0654184831588513,2.0597105170776104,2.054018325463893,2.0483418647235667,2.042681091382977,2.0370359620886105
Ethiopia,ETH,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,0.294233888,0.2933304992,0.2924271104,0.2915237216,0.2906203328,0.289716944,0.2888135552,0.2879101664,0.2870067776,0.2861033888,0.2852,0.2852999986,0.2853999972,0.2854999958,0.2855999944,0.285699993,0.2876599964,0.2896199997999999,0.2915800032,0.2935400065999999,0.29550001,0.2901000095,0.284700009,0.2793000085,0.273900008,0.2685000074999999,0.2631000069999999,0.2577000064999999,0.2523000059999999,0.2469000055,0.241500005,0.2385357189285714,0.2355714328571428,0.2326071467857142,0.2296428607142857,0.2266785746428571,0.2237142885714285,0.2207500025,0.2177857164285714,0.2148214303571428,0.2118571442857142,0.2088928582142857,0.2059285721428571,0.2029642860714285,0.2,0.2,0.2,0.2,0.2,2.2333333333333334,4.266666666666667,6.3,4.8,3.3,1.7999999999999998,0.3,0.33,0.26059486607142857,0.20578692188722966,0.16250610711652774,0.12832805218127505,0.1013382774890505,0.08002495409141934
Faroe Islands,FRO,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,4.04060936,3.9275084259,3.8144074918,3.7013065577,3.5882056236000004,3.4751046895,3.3620037554,3.2489028213,3.1358018872,3.0227009531,2.909600019,2.994340038,3.079080057,3.163820076,3.248560095,3.333300114,3.22942009,3.125540066,3.021660042,2.917780018,2.813899994,2.746099949,2.7379832851666666,2.729866621333333,2.7217499575,2.7136332936666667,2.7055166298333333,2.697399966,2.689283302166667,2.681166638333333,2.6730499745,2.6649333106666666,2.656816646833333,2.648699983,2.6405833191666668,2.6324666553333333,2.6243499915,2.616233327666667,2.608116663833333,2.6,2.5,2.4,2.3,2.2,2.1,2.09,2.0933333333333333,2.0966666666666667,2.1,2.1,2.145,2.19,2.19,2.19,1.85,1.87,2.0,1.9820191356049535,1.9641999269521035,1.9465409206864603,1.9290406765193242,1.9116977671108129,1.8945107779534465
Finland,FIN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,,,,,,,,,,,15.10000038,15.150000380000002,15.20000038,15.25000038,15.30000038,15.35000038,15.400000380000002,15.45000038,15.50000038,15.55000038,15.60000038,15.280000304,14.960000228,14.640000152,14.320000076,14.0,13.7,13.4,13.1,12.8,12.5,11.19999981,11.0,10.0,10.0,9.300000191,9.199999809,7.900000095,7.800000191,7.599999905,7.54,7.46,7.35,7.24,7.1,7.05,6.99,6.73,6.57,6.25,5.85,5.52,5.3,4.87,4.53,4.35,3.97,3.28,3.61,3.3986751353204965,3.199720962727367,3.0124133174474412,2.8360704264035865
